2012/06/17,42
2012/06/18,22
2012/06/19,10
2012/06/20,21
2012/06/21,59
2012/06/22,44
2012/06/23,39
2012/06/24,13
2012/06/25,20
2012/06/26,49
2012/06/27,19
2012/06/28,20
2012/06/29,22
2012/06/30,32
2012/07/01,29
2012/07/02,14
2012/07/03,15
2012/07/04,15
2012/07/05,32
2012/07/06,13
2012/07/07,34
2012/07/08,41
2012/07/09,14
2012/07/10,32
2012/07/11,22
2012/07/12,40
2012/07/13,17
2012/07/14,21
2012/07/15,11
2012/07/16,4
2012/07/17,6
2012/07/18,6
2012/07/19,23
2012/07/20,31
2012/07/21,16
2012/07/22,39
2012/07/23,34
2012/07/24,22
2012/07/25,34
2012/07/26,15
2012/07/27,16
2012/07/28,46
2012/07/29,9
2012/07/30,33
2012/07/31,16
2012/08/01,10
2012/08/02,19
2012/08/03,29
2012/08/04,2
2012/08/05,10
2012/08/06,24
2012/08/07,20
2012/08/08,9
2012/08/09,24
2012/08/10,4
2012/08/11,0
2012/08/12,0
2012/08/13,1
2012/08/14,11
2012/08/15,29
2012/08/16,9
2012/08/17,41
2012/08/18,38
2012/08/19,37
2012/08/20,16
2012/08/21,4
2012/08/22,39
2012/08/23,8
2012/08/24,3
2012/08/25,1
2012/08/26,0
2012/08/27,10
2012/08/28,6
2012/08/29,2
2012/08/30,6
2012/08/31,3
2012/09/01,15
2012/09/02,2
2012/09/03,4
2012/09/04,10
2012/09/05,10
2012/09/06,9
2012/09/07,9
2012/09/08,3
2012/09/09,8
2012/09/10,13
2012/09/11,9
2012/09/12,26
2012/09/13,19
2012/09/14,18
2012/09/15,12
2012/09/16,12
2012/09/17,8
2012/09/18,4
2012/09/19,14
2012/09/20,17
2012/09/21,35
2012/09/22,36
2012/09/23,54
2012/09/24,8
2012/09/25,14
2012/09/26,29
2012/09/27,17
2012/09/28,45
2012/09/29,60
2012/09/30,35
2012/10/01,22
2012/10/02,1
2012/10/03,2
2012/10/04,6
2012/10/05,14
2012/10/06,16
2012/10/07,41
2012/10/08,26
2012/10/09,18
2012/10/10,13
2012/10/11,2
2012/10/12,8
2012/10/13,12
2012/10/14,8
2012/10/15,22
2012/10/16,15
2012/10/17,9
2012/10/18,6
2012/10/19,2
2012/10/20,2
2012/10/21,24
2012/10/22,14
2012/10/23,1
2012/10/24,11
2012/10/25,8
2012/10/26,29
2012/10/27,2
2012/10/28,1
2012/10/29,10
2012/10/30,5
2012/10/31,6
2012/11/01,4
2012/11/02,10
2012/11/03,1
2012/11/04,5
2012/11/05,18
2012/11/06,3
2012/11/07,2
2012/11/08,3
2012/11/09,2
2012/11/10,8
2012/11/11,2
2012/11/12,17
2012/11/13,8
2012/11/14,7
2012/11/15,5
2012/11/16,18
2012/11/17,32
2012/11/18,15
2012/11/19,7
2012/11/20,14
2012/11/21,8
2012/11/22,8
2012/11/23,4
2012/11/24,11
2012/11/25,31
2012/11/26,26
2012/11/27,7
2012/11/28,26
2012/11/29,9
2012/11/30,23
2012/12/01,1
2012/12/02,11
2012/12/03,12
2012/12/04,7
2012/12/05,15
2012/12/06,23
2012/12/07,30
2012/12/08,27
2012/12/09,35
2012/12/10,2
2012/12/11,14
2012/12/12,13
2012/12/13,8
2012/12/14,33
2012/12/15,29
2012/12/16,12
2012/12/17,8
2012/12/18,19
2012/12/19,31
2012/12/20,14
2012/12/21,28
2012/12/22,0
2012/12/23,2
2012/12/24,1
2012/12/25,15
2012/12/26,13
2012/12/27,1
2012/12/28,1
2012/12/29,17
2012/12/30,1
2012/12/31,0
2013/01/01,2
2013/01/02,4
2013/01/03,4
2013/01/04,0
2013/01/05,4
2013/01/06,0
2013/01/07,24
2013/01/08,20
2013/01/09,16
2013/01/10,26
2013/01/11,16
2013/01/12,6
2013/01/13,13
2013/01/14,9
2013/01/15,10
2013/01/16,14
2013/01/17,18
2013/01/18,0
2013/01/19,6
2013/01/20,6
2013/01/21,10
2013/01/22,22
2013/01/23,21
2013/01/24,13
2013/01/25,9
2013/01/26,8
2013/01/27,14
2013/01/28,25
2013/01/29,28
2013/01/30,24
2013/01/31,8
2013/02/01,8
2013/02/02,15
2013/02/03,9
2013/02/04,3
2013/02/05,9
2013/02/06,8
2013/02/07,5
2013/02/08,0
2013/02/09,14
2013/02/10,12
2013/02/11,17
2013/02/12,8
2013/02/13,2
2013/02/14,6
2013/02/15,1
2013/02/16,7
2013/02/17,11
2013/02/18,13
2013/02/19,20
2013/02/20,31
2013/02/21,18
2013/02/22,4
2013/02/23,17
2013/02/24,2
2013/02/25,10
2013/02/26,3
2013/02/27,3
2013/02/28,4
2013/03/01,17
2013/03/02,38
2013/03/03,31
2013/03/04,13
2013/03/05,23
2013/03/06,7
2013/03/07,13
2013/03/08,11
2013/03/09,1
2013/03/10,1
2013/03/11,6
2013/03/12,6
2013/03/13,11
2013/03/14,10
2013/03/15,8
2013/03/16,6
2013/03/17,1
2013/03/18,8
2013/03/19,4
2013/03/20,1
2013/03/21,0
2013/03/22,1
2013/03/23,1
2013/03/24,1
2013/03/25,0
2013/03/26,2
2013/03/27,3
2013/03/28,1
2013/03/29,8
2013/03/30,1
2013/03/31,1
2013/04/01,0
2013/04/02,4
2013/04/03,13
2013/04/04,8
2013/04/05,1
2013/04/06,5
2013/04/07,9
2013/04/08,6
2013/04/09,20
2013/04/10,1
2013/04/11,4
2013/04/12,4
2013/04/13,4
2013/04/14,1
2013/04/15,9
2013/04/16,1
2013/04/17,2
2013/04/18,5
2013/04/19,1
2013/04/20,1
2013/04/21,9
2013/04/22,16
2013/04/23,6
2013/04/24,4
2013/04/25,2
2013/04/26,17
2013/04/27,49
2013/04/28,9
2013/04/29,13
2013/04/30,5
2013/05/01,15
2013/05/02,17
2013/05/03,0
2013/05/04,0
2013/05/05,11
2013/05/06,11
2013/05/07,11
2013/05/08,15
2013/05/09,18
2013/05/10,15
2013/05/11,33
2013/05/12,33
2013/05/13,14
2013/05/14,18
2013/05/15,8
2013/05/16,11
2013/05/17,18
2013/05/18,30
2013/05/19,10
2013/05/20,21
2013/05/21,14
2013/05/22,34
2013/05/23,4
2013/05/24,8
2013/05/25,7
2013/05/26,8
2013/05/27,16
2013/05/28,26
2013/05/29,30
2013/05/30,51
2013/05/31,16
2013/06/01,33
2013/06/02,58
2013/06/03,25
2013/06/04,19
2013/06/05,32
2013/06/06,17
2013/06/07,31
2013/06/08,22
2013/06/09,10
2013/06/10,33
2013/06/11,22
2013/06/12,27
2013/06/13,9
2013/06/14,10
2013/06/15,15
2013/06/16,20
2013/06/17,31
2013/06/18,46
2013/06/19,12
2013/06/20,22
2013/06/21,4
2013/06/22,25
2013/06/23,4
2013/06/24,10
2013/06/25,20
2013/06/26,22
2013/06/27,12
2013/06/28,3
2013/06/29,10
2013/06/30,29
2013/07/01,1
2013/07/02,36
2013/07/03,9
2013/07/04,6
2013/07/05,5
2013/07/06,17
2013/07/07,29
2013/07/08,9
2013/07/09,10
2013/07/10,14
2013/07/11,16
2013/07/12,4
2013/07/13,27
2013/07/14,19
2013/07/15,34
2013/07/16,29
2013/07/17,20
2013/07/18,9
2013/07/19,6
2013/07/20,13
2013/07/21,6
2013/07/22,35
2013/07/23,15
2013/07/24,16
2013/07/25,48
2013/07/26,45
2013/07/27,40
2013/07/28,17
2013/07/29,20
2013/07/30,19
2013/07/31,37
2013/08/01,34
2013/08/02,40
2013/08/03,28
2013/08/04,14
2013/08/05,3
2013/08/06,9
2013/08/07,5
2013/08/08,25
2013/08/09,46
2013/08/10,21
2013/08/11,9
2013/08/12,37
2013/08/13,53
2013/08/14,27
2013/08/15,14
2013/08/16,29
2013/08/17,27
2013/08/18,17
2013/08/19,11
2013/08/20,46
2013/08/21,1
2013/08/22,22
2013/08/23,2
2013/08/24,0
2013/08/25,0
2013/08/26,4
2013/08/27,6
2013/08/28,0
2013/08/29,2
2013/08/30,9
2013/08/31,26
2013/09/01,37
2013/09/02,10
2013/09/03,3
2013/09/04,20
2013/09/05,4
2013/09/06,8
2013/09/07,0
2013/09/08,5
2013/09/09,1
2013/09/10,6
2013/09/11,1
2013/09/12,0
2013/09/13,0
2013/09/14,2
2013/09/15,8
2013/09/16,3
2013/09/17,3
2013/09/18,0
2013/09/19,0
2013/09/20,7
2013/09/21,6
2013/09/22,4
2013/09/23,13
2013/09/24,9
2013/09/25,18
2013/09/26,6
2013/09/27,2
2013/09/28,5
2013/09/29,0
2013/09/30,12
2013/10/01,5
2013/10/02,11
2013/10/03,19
2013/10/04,8
2013/10/05,15
2013/10/06,8
2013/10/07,38
2013/10/08,22
2013/10/09,26
2013/10/10,30
2013/10/11,44
2013/10/12,0
2013/10/13,4
2013/10/14,10
2013/10/15,9
2013/10/16,37
2013/10/17,17
2013/10/18,20
2013/10/19,30
2013/10/20,21
2013/10/21,29
2013/10/22,15
2013/10/23,6
2013/10/24,15
2013/10/25,18
2013/10/26,25
2013/10/27,30
2013/10/28,9
2013/10/29,14
2013/10/30,10
2013/10/31,17
2013/11/01,9
2013/11/02,10
2013/11/03,15
2013/11/04,13
2013/11/05,24
2013/11/06,3
2013/11/07,19
2013/11/08,1
2013/11/09,3
2013/11/10,12
2013/11/11,15
2013/11/12,6
2013/11/13,16
2013/11/14,46
2013/11/15,19
2013/11/16,13
2013/11/17,10
2013/11/18,23
2013/11/19,16
2013/11/20,12
2013/11/21,7
2013/11/22,6
2013/11/23,11
2013/11/24,13
2013/11/25,19
2013/11/26,9
2013/11/27,16
2013/11/28,25
2013/11/29,15
2013/11/30,16
2013/12/01,10
2013/12/02,18
2013/12/03,27
2013/12/04,11
2013/12/05,11
2013/12/06,1
2013/12/07,25
2013/12/08,14
2013/12/09,19
2013/12/10,23
2013/12/11,16
2013/12/12,19
2013/12/13,7
2013/12/14,17
2013/12/15,71
2013/12/16,27
2013/12/17,12
2013/12/18,11
2013/12/19,7
2013/12/20,2
2013/12/21,6
2013/12/22,0
2013/12/23,7
2013/12/24,11
2013/12/25,6
2013/12/26,45
2013/12/27,32
2013/12/28,25
2013/12/29,19
2013/12/30,38
2013/12/31,22
2014/01/01,3
2014/01/02,3
2014/01/03,5
2014/01/04,5
2014/01/05,0
2014/01/06,7
2014/01/07,37
2014/01/08,4
2014/01/09,14
2014/01/10,47
2014/01/11,51
2014/01/12,11
2014/01/13,3
2014/01/14,7
2014/01/15,26
2014/01/16,24
2014/01/17,16
2014/01/18,18
2014/01/19,28
2014/01/20,15
2014/01/21,22
2014/01/22,17
2014/01/23,30
2014/01/24,2
2014/01/25,9
2014/01/26,19
2014/01/27,14
2014/01/28,13
2014/01/29,20
2014/01/30,30
2014/01/31,9
2014/02/01,34
2014/02/02,5
2014/02/03,32
2014/02/04,20
2014/02/05,3
2014/02/06,5
2014/02/07,1
2014/02/08,2
2014/02/09,16
2014/02/10,21
2014/02/11,20
2014/02/12,27
2014/02/13,33
2014/02/14,14
2014/02/15,41
2014/02/16,20
2014/02/17,8
2014/02/18,20
2014/02/19,19
2014/02/20,18
2014/02/21,14
2014/02/22,12
2014/02/23,20
2014/02/24,5
2014/02/25,20
2014/02/26,33
2014/02/27,36
2014/02/28,14
2014/03/01,68
2014/03/02,16
2014/03/03,11
2014/03/04,44
2014/03/05,19
2014/03/06,18
2014/03/07,17
2014/03/08,8
2014/03/09,5
2014/03/10,17
2014/03/11,8
2014/03/12,17
2014/03/13,16
2014/03/14,11
2014/03/15,3
2014/03/16,9
2014/03/17,13
2014/03/18,7
2014/03/19,2
2014/03/20,4
2014/03/21,0
2014/03/22,1
2014/03/23,24
2014/03/24,4
2014/03/25,1
2014/03/26,9
2014/03/27,3
2014/03/28,3
2014/03/29,4
2014/03/30,6
2014/03/31,4
2014/04/01,13
2014/04/02,7
2014/04/03,7
2014/04/04,2
2014/04/05,9
2014/04/06,9
2014/04/07,2
2014/04/08,3
2014/04/09,2
2014/04/10,3
2014/04/11,3
2014/04/12,5
2014/04/13,2
2014/04/14,3
2014/04/15,0
2014/04/16,6
2014/04/17,5
2014/04/18,2
2014/04/19,4
2014/04/20,5
2014/04/21,5
2014/04/22,4
2014/04/23,2
2014/04/24,3
2014/04/25,9
2014/04/26,4
2014/04/27,2
2014/04/28,1
2014/04/29,17
2014/04/30,9
2014/05/01,4
2014/05/02,10
2014/05/03,1
2014/05/04,9
2014/05/05,11
2014/05/06,5
2014/05/07,7
2014/05/08,7
2014/05/09,8
2014/05/10,4
2014/05/11,16
2014/05/12,13
2014/05/13,12
2014/05/14,19
2014/05/15,1
2014/05/16,5
2014/05/17,15
2014/05/18,9
2014/05/19,20
2014/05/20,25
2014/05/21,36
2014/05/22,38
2014/05/23,15
2014/05/24,15
2014/05/25,6
2014/05/26,12
2014/05/27,11
2014/05/28,38
2014/05/29,15
2014/05/30,17
2014/05/31,23
2014/06/01,16
2014/06/02,10
2014/06/03,6
2014/06/04,30
2014/06/05,21
2014/06/06,8
2014/06/07,9
2014/06/08,51
2014/06/09,19
2014/06/10,55
2014/06/11,12
2014/06/12,0
2014/06/13,7
2014/06/14,2
2014/06/15,20
2014/06/16,17
2014/06/17,0
2014/06/18,20
2014/06/19,21
2014/06/20,8
2014/06/21,12
2014/06/22,23
2014/06/23,30
2014/06/24,16
2014/06/25,16
2014/06/26,15
2014/06/27,26
2014/06/28,8
2014/06/29,4
2014/06/30,4
2014/07/01,2
2014/07/02,10
2014/07/03,4
2014/07/04,7
2014/07/05,7
2014/07/06,4
2014/07/07,2
2014/07/08,25
2014/07/09,17
2014/07/10,21
2014/07/11,6
2014/07/12,36
2014/07/13,5
2014/07/14,39
2014/07/15,20
2014/07/16,28
2014/07/17,17
2014/07/18,10
2014/07/19,48
2014/07/20,0
2014/07/21,59
2014/07/22,23
2014/07/23,18
2014/07/24,21
2014/07/25,4
2014/07/26,1
2014/07/27,9
2014/07/28,0
2014/07/29,2
2014/07/30,21
2014/07/31,18
2014/08/01,23
2014/08/02,36
2014/08/03,22
2014/08/04,53
2014/08/05,21
2014/08/06,30
2014/08/07,7
2014/08/08,14
2014/08/09,2
2014/08/10,0
2014/08/11,20
2014/08/12,5
2014/08/13,13
2014/08/14,16
2014/08/15,3
2014/08/16,12
2014/08/17,9
2014/08/18,15
2014/08/19,31
2014/08/20,4
2014/08/21,5
2014/08/22,3
2014/08/23,7
2014/08/24,2
2014/08/25,24
2014/08/26,8
2014/08/27,10
2014/08/28,8
2014/08/29,9
2014/08/30,19
2014/08/31,51
2014/09/01,57
2014/09/02,40
2014/09/03,28
2014/09/04,30
2014/09/05,24
2014/09/06,10
2014/09/07,42
2014/09/08,17
2014/09/09,14
2014/09/10,16
2014/09/11,25
2014/09/12,18
2014/09/13,22
2014/09/14,21
2014/09/15,35
2014/09/16,14
2014/09/17,9
2014/09/18,28
2014/09/19,8
2014/09/20,2
2014/09/21,1
2014/09/22,0
2014/09/23,17
2014/09/24,25
2014/09/25,9
2014/09/26,1
2014/09/27,57
2014/09/28,16
2014/09/29,9
2014/09/30,31
2014/10/01,34
2014/10/02,45
2014/10/03,42
2014/10/04,20
2014/10/05,10
2014/10/06,31
2014/10/07,16
2014/10/08,14
2014/10/09,9
2014/10/10,14
2014/10/11,2
2014/10/12,3
2014/10/13,17
2014/10/14,26
2014/10/15,28
2014/10/16,24
2014/10/17,11
2014/10/18,22
2014/10/19,8
2014/10/20,38
2014/10/21,21
2014/10/22,22
2014/10/23,14
2014/10/24,21
2014/10/25,36
2014/10/26,25
2014/10/27,22
2014/10/28,11
2014/10/29,11
2014/10/30,50
2014/10/31,8
2014/11/01,43
2014/11/02,10
2014/11/03,73
2014/11/04,28
2014/11/05,24
2014/11/06,45
2014/11/07,20
2014/11/08,6
2014/11/09,11
2014/11/10,3
